temperatura,hora,dia_semana,consumo_energia,imputado_temperatura,imputado_consumo_energia,outlier_temperatura,outlier_consumo_energia
26.531737669660114,18,1,447.3863045450813,0,0,0,0
22.617230992832376,18,1,402.44538938919334,0,0,0,0
23.502252944004038,18,1,392.8837785296258,0,0,0,0
24.80036768313318,18,1,421.61635204895674,0,0,0,0
20.59062674386141,18,1,409.66654852934033,0,0,0,0
19.924529040860655,18,1,399.4914132559726,0,0,0,0
23.786593615939832,18,1,410.36754930156627,0,0,0,0
27.85551314295684,18,1,469.2874279510398,0,0,0,0
19.862982242369945,19,1,380.5968888477703,0,0,0,0
20.24544635156384,19,1,377.0359981182382,0,0,0,0
27.484367952537987,19,1,478.0855247670322,0,0,0,0
20.468923339763947,19,1,395.47552473360105,0,0,0,0
28.66589658711279,19,1,488.1232700512797,0,0,0,0
30.40028029569655,19,1,501.23530822858095,0,0,0,0
25.20947960577138,19,1,437.4508417348751,0,0,0,0
35.11087050043689,19,1,562.3099224983993,0,0,0,0
24.0540490936246,19,1,473.0210616638311,0,0,0,0
11.478464606651489,19,1,283.94580365800425,0,0,1,0
30.078139419972352,19,1,482.88315673372654,0,0,0,0
33.754629709635715,19,1,519.5041405997632,0,0,0,0
23.65024051587418,19,1,419.31289651968893,0,0,0,0
21.294186656825854,19,1,396.2747577448458,0,0,0,0
19.105382543508373,19,1,351.17029892973164,0,0,0,0
24.434359737421296,19,1,449.1844992120842,0,0,0,0
23.034736214692995,19,1,431.63263701164584,0,0,0,0
26.822807386777285,19,1,468.6149113170054,0,0,0,0
22.649789261202493,19,1,442.91219652193377,0,0,0,0
27.528677162363994,19,1,447.9336430578695,0,0,0,0
25.690392042087733,19,1,447.7354742104801,0,0,0,0
20.10037212608878,19,1,399.0237459392573,0,0,0,0
31.852680719983567,19,1,528.4916986569604,0,0,0,0
17.115017589045014,19,1,370.6060590610342,0,0,0,0
22.03822022173973,19,1,451.1441002052601,0,0,0,0
25.001035324590987,19,1,455.1119135985204,0,0,0,0
26.454736821697427,19,1,457.5008261094202,0,0,0,0
20.767510985655463,19,1,421.7385886324274,0,0,0,0
17.145592714370437,19,1,374.4721838473744,0,0,0,0
17.96353278253799,19,1,341.2379670778697,0,0,0,0
21.51769455106656,19,1,374.94124424092155,0,0,0,0
32.47785868241213,19,1,490.0531940930943,0,0,0,0
28.13438531764511,19,1,465.7344824541044,0,0,0,0
19.32914427361105,19,1,384.07372319797645,0,0,0,0
27.687060014101903,19,1,500.14982687821316,0,0,0,0
29.471163872504675,19,1,530.9382992970775,0,0,0,0
25.9089061629358,19,1,442.081172813049,0,0,0,0
25.686706622825522,19,1,427.1264596682297,0,0,0,0
17.342323423781785,19,1,363.4794433613491,0,0,0,0
23.48951479487697,19,1,445.41649981342664,0,0,0,0
29.262343217164755,19,1,470.171496543618,0,0,0,0
21.16823695367492,19,1,403.53107634325625,0,0,0,0
22.368760717412894,19,1,423.0659512322939,0,0,0,0
33.67468287918404,19,1,510.78798907903587,0,0,0,0
25.10208583606459,19,1,455.3413725355993,0,0,0,0
30.46479555448334,19,1,476.3428700779078,0,0,0,0
19.657396229587807,19,1,385.60550935269407,0,0,0,0
29.13419315354557,19,1,472.6447734253318,0,0,0,0
16.58280903889525,19,1,363.8120857107304,0,0,0,0
22.381478585552372,19,1,407.33325398818414,0,0,0,0
30.53540334643486,19,1,537.3924826493159,0,0,0,0
28.86773807553509,19,1,453.1709671141705,0,0,0,0
28.595843331777186,19,1,463.6127738574585,0,0,0,0
33.30629607273935,19,1,530.5708854102577,0,0,0,0
26.718939407749428,19,1,445.53069195119053,0,0,0,0
37.2062792263267,19,1,564.0134352770235,0,0,0,0
18.317157498425402,19,1,373.7621035067049,0,0,0,0
25.899571847732084,19,1,439.9785690707476,0,0,0,0
21.535214977343923,19,1,445.5900330633881,0,0,0,0
17.070083438810208,19,1,372.8625886765178,0,0,0,0
31.997432134861715,20,1,549.7399450113456,0,0,0,0
30.97588705755708,20,1,507.5748349400471,0,0,0,0
31.26566412384122,20,1,509.57839105251065,0,0,0,0
28.393640346397095,20,1,510.0090864814699,0,0,0,0
15.857970595790185,20,1,322.52101471044267,0,0,0,0
29.084185057154905,20,1,529.8186751785978,0,0,0,0
32.36335337875491,20,1,494.13687267349644,0,0,0,0
22.7038980100538,20,1,435.13632490482775,0,0,0,0
18.261453848452984,20,1,395.1128295828096,0,0,0,0
33.61537358823125,20,1,512.9337966807924,0,0,0,0
26.160972523211637,20,1,440.52694837008676,0,0,0,0
27.490559978222706,20,1,494.2749880110939,0,0,0,0
19.509068081109252,20,1,398.9503401584189,0,0,0,0
27.28606531846257,20,1,475.4222450960962,0,0,0,0
30.40992404624971,20,1,524.2743371526946,0,0,0,0
13.04847816265281,20,1,317.02269548883817,0,0,0,0
22.67462026899497,20,1,423.6611607555509,0,0,0,0
38.40933591407689,20,1,572.8287414892272,0,0,1,1
23.576022216762833,20,1,388.02731910321404,0,0,0,0
27.383255204002786,20,1,471.4237977774699,0,0,0,0
16.424533264087305,20,1,342.9011987141725,0,0,0,0
24.6211785673227,20,1,447.77553145244616,0,0,0,0
20.635194547731498,20,1,399.7190426991903,0,0,0,0
30.35305279989593,20,1,472.00124977048443,0,0,0,0
23.47022784234204,20,1,435.4710800318355,0,0,0,0
27.27370456070567,20,1,473.54126479391357,0,0,0,0
31.15351452492235,20,1,485.1143244559872,0,0,0,0
25.499434772046065,20,1,434.5391263046899,0,0,0,0
19.644731601754756,20,1,382.41700141548796,0,0,0,0
23.89717029866343,20,1,440.41925796524544,0,0,0,0
27.35771190209103,20,1,457.90134610535426,0,0,0,0
24.61252850053506,20,1,463.7765194125617,0,0,0,0
27.5807201979319,20,1,479.9026593518792,0,0,0,0
26.81985315426369,20,1,470.7035052940042,0,0,0,0
31.57457226792024,20,1,517.5947262919187,0,0,0,0
23.569978890599447,20,1,438.72463850782225,0,0,0,0
27.995516659317975,20,1,496.0723787236793,0,0,0,0
23.69695833833021,20,1,425.2072848372037,0,0,0,0
25.957253579786762,20,1,447.19932560827164,0,0,0,0
12.467142147316416,20,1,297.7446234889599,0,0,0,0
26.42283395237263,20,1,433.1655713619463,0,0,0,0
21.113142575770468,20,1,398.73226829424163,0,0,0,0
20.10750227066697,20,1,408.21125065993067,0,0,0,0
26.604650309628287,20,1,465.64952433599456,0,0,0,0
31.8168825676917,20,1,551.0044711491842,0,0,0,0
29.816132669469695,20,1,519.2252738575445,0,0,0,0
31.06045359661368,20,1,505.5116034809727,0,0,0,0
26.694967569047098,20,1,432.74100633437035,0,0,0,0
29.13211162095883,20,1,473.8323210075228,0,0,0,0
19.901678306539424,20,1,426.7771087026269,0,0,0,0
31.524813443952095,20,1,509.8590464143943,0,0,0,0
22.540487762468974,20,1,431.25160282421365,0,0,0,0
25.328688300236436,20,1,503.7300178549246,0,0,0,0
23.451751430059694,20,1,461.0523877163628,0,0,0,0
32.49048816743892,20,1,544.7339732408145,0,0,0,0
35.269093450432976,20,1,536.3153697287073,0,0,0,0
26.463577410709267,20,1,452.9877503615335,0,0,0,0
11.478464606651489,20,1,277.69744982174143,0,0,1,0
20.127737261948518,20,1,371.18758027223816,0,0,0,0
28.592087117358204,21,1,504.4763754610204,0,0,0,0
21.1920606748189,21,1,412.3440891587199,0,0,0,0
23.40046360998543,21,1,466.77253578861985,0,0,0,0
18.969888142959405,21,1,351.2590109746328,0,0,0,0
27.445891753188967,21,1,463.67459471615524,0,0,0,0
21.649423997728835,21,1,459.52442925899993,0,0,0,0
24.82451766607703,21,1,427.3955386984019,0,0,0,0
25.12109728336379,21,1,460.5549688091457,0,0,0,0
22.43732944676725,21,1,395.5646401251866,0,0,0,0
36.728120809482206,21,1,562.2271921947499,0,0,0,0
17.094046489839332,21,1,394.4077965472928,0,0,0,0
20.3771794281095,21,1,411.0977014099075,0,0,0,0
30.051896566416318,21,1,468.58980257523376,0,0,0,0
26.791722555380016,21,1,470.93875164310174,0,0,0,0
21.00896961820923,21,1,396.1652137266159,0,0,0,0
28.276168142568803,21,1,509.4200531592377,0,0,0,0
25.078091669748016,21,1,416.8783327650828,0,0,0,0
33.320960273919496,21,1,525.7929952091192,0,0,0,0
21.970695896205534,21,1,416.9699179796118,0,0,0,0
20.97414124128562,21,1,398.6894542262265,0,0,0,0
30.620563599930065,21,1,512.2752760683463,0,0,0,0
29.87600270842383,21,1,535.6815774501222,0,0,0,0
15.122561143914313,21,1,365.1320771969964,0,0,0,0
11.478464606651489,21,1,288.526226510064,0,0,1,0
23.42366833041872,21,1,444.10425019358144,0,0,0,0
25.215154866606408,21,1,490.1198482493604,0,0,0,0
25.050105758702845,21,1,410.9071168841083,0,0,0,0
29.803066162517425,21,1,498.13524818507165,0,0,0,0
20.746086256859233,21,1,407.3511552254368,0,0,0,0
11.478464606651489,21,1,313.2072344044837,0,0,1,0
23.663414884160957,21,1,456.261378573732,0,0,0,0
29.926998557250247,21,1,503.6769838800459,0,0,0,0
23.984157355076604,21,1,445.603564873821,0,0,0,0
22.485656231645223,21,1,435.2968495046661,0,0,0,0
25.980657295119535,21,1,446.9217056120839,0,0,0,0
21.794428698876775,21,1,402.12765338615213,0,0,0,0
25.158797282907255,21,1,437.4613484514804,0,0,0,0
24.214875857776462,21,1,415.0032854137756,0,0,0,0
33.497179915043546,21,1,563.6505119481944,0,0,0,0
25.617646009205465,21,1,451.20095487191725,0,0,0,0
27.41033363667693,21,1,478.03087882905004,0,0,0,0
37.64963874625976,21,1,572.8287414892272,0,0,0,1
25.03589233453971,21,1,493.45511971817007,0,0,0,0
27.356956313824952,21,1,475.94511760600847,0,0,0,0
30.52238851918733,21,1,536.0568088587173,0,0,0,0
23.83051099773203,21,1,398.69945763247125,0,0,0,0
24.64581576041955,21,1,449.4318353022264,0,0,0,0
22.881201589886484,21,1,427.94355156968624,0,0,0,0
26.15035379595701,21,1,446.73192476994006,0,0,0,0
21.169395846946646,21,1,428.0315491658555,0,0,0,0
27.939279440688676,21,1,491.47588542589233,0,0,0,0
30.7003392324758,21,1,502.4422633112228,0,0,0,0
16.72556281885852,21,1,385.5463373824917,0,0,0,0
17.844058333821238,21,1,366.3546919485283,0,0,0,0
24.06713373472318,21,1,420.46425412839824,0,0,0,0
23.883988726825976,21,1,433.7880253269716,0,0,0,0
25.064143217718424,21,1,473.8041544285327,0,0,0,0
22.581914302222817,21,1,406.49188151453177,0,0,0,0
27.71211984766051,21,1,481.48175275548147,0,0,0,0
26.538063340945982,22,1,495.4249066708332,0,0,0,0
23.46095764430558,22,1,447.43706556782746,0,0,0,0
33.610775489040975,22,1,555.057213568345,0,0,0,0
26.78486379633463,22,1,502.5573935964739,0,0,0,0
29.176667176824175,22,1,511.2690808950402,0,0,0,0
30.12816056936291,22,1,523.0831730077348,0,0,0,0
33.91961297600884,22,1,524.8273800431718,0,0,0,0
33.02838979041228,22,1,527.9143448894846,0,0,0,0
28.193385699401503,22,1,483.14405538534265,0,0,0,0
25.919247723768475,22,1,476.0179576522104,0,0,0,0
27.87020965442015,22,1,481.95015654236926,0,0,0,0
24.795412324024653,22,1,456.97306264603816,0,0,0,0
23.749767427005235,22,1,465.05685431520834,0,0,0,0
27.599355090509558,22,1,489.5688879339167,0,0,0,0
16.62209775187953,22,1,415.8938896124332,0,0,0,0
23.705475131479613,22,1,470.1974597778104,0,0,0,0
19.36973019544475,22,1,412.58748200707686,0,0,0,0
20.065286317492216,22,1,379.07554016592894,0,0,0,0
28.63397023200902,22,1,477.6574716389654,0,0,0,0
24.64439854584832,22,1,456.07629292393807,0,0,0,0
25.930342162352733,22,1,493.0044589594101,0,0,0,0
23.68883215308572,22,1,481.74139569759944,0,0,0,0
26.92104610824731,22,1,465.0757708359777,0,0,0,0
23.360967700617387,22,1,462.4930137184765,0,0,0,0
19.371725160997073,22,1,425.998255020114,0,0,0,0
25.115979892786875,22,1,475.6807144613073,0,0,0,0
22.464956703649722,22,1,421.9051482031328,0,0,0,0
28.829391397403075,22,1,483.55474977450507,0,0,0,0
21.676744512489687,22,1,423.9908053150234,0,0,0,0
22.081389332186994,22,1,395.5795520094929,0,0,0,0
23.24610897199223,22,1,472.8881714017848,0,0,0,0
27.92157083217655,22,1,455.3266101400944,0,0,0,0
26.410181052311103,22,1,449.0599714112598,0,0,0,0
31.83107392602894,22,1,538.4999097490766,0,0,0,0
20.088529828726603,22,1,432.60939785245796,0,0,0,0
23.95541021314564,22,1,464.6083650971558,0,0,0,0
21.530977910490886,22,1,408.6549222088242,0,0,0,0
18.23664857078233,22,1,408.7364617603208,0,0,0,0
17.128291411340186,22,1,397.9193530021739,0,0,0,0
31.73049897257129,22,1,514.8058556352853,0,0,0,0
20.9379882553129,22,1,431.90575436807546,0,0,0,0
21.02553176499155,22,1,401.17505769083056,0,0,0,0
35.2103482646394,22,1,572.8287414892272,0,0,0,1
24.066605188432774,22,1,455.54858209301074,0,0,0,0
27.91048851734308,22,1,427.9316702838207,0,0,0,0
17.615375362340494,22,1,379.0066182495249,0,0,0,0
25.655325931079243,22,1,460.4293813088485,0,0,0,0
24.71581573896525,22,1,423.4408639723423,0,0,0,0
24.948238550461316,22,1,442.5408072485992,0,0,0,0
18.184129977035948,22,1,404.83904556447914,0,0,0,0
32.53073620387473,22,1,552.2177335820065,0,0,0,0
18.43890403284297,22,1,388.72123388619724,0,0,0,0
26.134659719001238,22,1,480.27326886732186,0,0,0,0
31.869571926057247,22,1,545.6249715688322,0,0,0,0
27.12722432092086,22,1,507.48584985179133,0,0,0,0
26.682915227295176,22,1,497.0990522668994,0,0,0,0
27.167262208497405,22,1,490.11417450507287,0,0,0,0
20.30422215114659,22,1,429.77250158754987,0,0,0,0
19.34555782337042,22,1,400.8656128210576,0,0,0,0
27.534578600681552,22,1,529.1222448373804,0,0,0,0
17.145619239657503,23,1,394.3213316960605,0,0,0,0
22.983561040445306,23,1,450.7833363339216,0,0,0,0
36.6891387269415,23,1,572.8287414892272,0,0,0,1
30.446361234655495,23,1,534.4677254155649,0,0,0,0
30.346418531975914,23,1,514.0378275094628,0,0,0,0
34.88220292257743,23,1,572.8287414892272,0,0,0,1
23.930624162226806,23,1,494.16046231155184,0,0,0,0
21.53116696251625,23,1,429.15409526662194,0,0,0,0
28.016237502856967,23,1,481.56058330847225,0,0,0,0
25.530914597201082,23,1,473.0147849953607,0,0,0,0
23.126885903369725,23,1,470.91723163384034,0,0,0,0
31.76019682987163,23,1,522.4024448270983,0,0,0,0
24.55813356236802,23,1,467.9968645183603,0,0,0,0
25.649991129007976,23,1,479.99377116423176,0,0,0,0
19.206983681702575,23,1,423.42029671520925,0,0,0,0
20.6778664733214,23,1,420.15389975010964,0,0,0,0
18.536873264238686,23,1,400.646160677116,0,0,0,0
15.807406883639647,23,1,347.85076285839676,0,0,0,0
30.30628129256059,23,1,516.6566942732601,0,0,0,0
28.43966486025714,23,1,472.4851420381025,0,0,0,0
18.435157350263637,23,1,408.7715248200911,0,0,0,0
28.42753869395102,23,1,490.70369246437593,0,0,0,0
19.50689787411094,23,1,406.75521940597065,0,0,0,0
21.434038478169334,23,1,374.32966623311285,0,0,0,0
26.403182022450682,23,1,451.10395025372355,0,0,0,0
20.437059009111866,23,1,438.07436841380587,0,0,0,0
28.971323398109135,23,1,521.5880392384505,0,0,0,0
34.834584812541266,23,1,572.1596090222964,0,0,0,0
30.089785262146798,23,1,503.33491816734244,0,0,0,0
26.206609674583905,23,1,513.5176948347777,0,0,0,0
29.093888218774303,23,1,534.736794083957,0,0,0,0
30.46053391991213,23,1,524.911568743928,0,0,0,0
24.95943399194125,23,1,424.0050006404892,0,0,0,0
31.222825801776278,23,1,509.6789438930893,0,0,0,0
21.165679809977238,23,1,437.33402037841216,0,0,0,0
21.538748353670517,23,1,426.6473216552405,0,0,0,0
28.359723039072488,23,1,452.3789783353904,0,0,0,0
32.16816804408939,23,1,552.2120841278228,0,0,0,0
30.48273559115127,23,1,565.5470583960976,0,0,0,0
26.814978517163436,23,1,494.8591553572681,0,0,0,0
26.283916286623615,23,1,467.9016750284343,0,0,0,0
24.658987348336655,23,1,453.251079740574,0,0,0,0
23.267867469965502,23,1,444.2520270670333,0,0,0,0
34.44218469807129,23,1,531.2559192756947,0,0,0,0
21.91174052282825,23,1,410.2240746156576,0,0,0,0
27.09352289146184,23,1,465.9393288541595,0,0,0,0
26.75185108193169,23,1,470.7119971257931,0,0,0,0
25.073470477721834,23,1,446.37202034446483,0,0,0,0
22.70987408492722,23,1,438.33534910994365,0,0,0,0
21.52152561401468,23,1,415.06879523072854,0,0,0,0
31.102753019656163,23,1,492.364038289315,0,0,0,0
15.164651482064238,23,1,353.48121189897597,0,0,0,0
28.408717044075708,23,1,540.7170971448064,0,0,0,0
29.12051448427853,23,1,504.32882321063175,0,0,0,0
24.54146987927437,23,1,477.7560096721468,0,0,0,0
18.08329611514195,23,1,399.9065486692404,0,0,0,0
24.23249652215108,23,1,494.4470671698589,0,0,0,0
36.528184186835944,23,1,572.8287414892272,0,0,0,1
29.75153795986788,23,1,485.00468515438075,0,0,0,0
23.302349216670066,23,1,411.4393303656249,0,0,0,0
26.33409198147701,24,1,487.85585744916324,0,0,0,0
31.94512181481381,24,1,526.0470378790565,0,0,0,0
27.57031276212388,24,1,502.53941564299805,0,0,0,0
20.757856829045927,24,1,425.0681616874975,0,0,0,0
26.49542867010553,24,1,503.06134805047617,0,0,0,0
17.915882360254052,24,1,398.2445500471845,0,0,0,0
27.2424272709822,24,1,473.9437597025699,0,0,0,0
29.358622120920682,24,1,505.2236805966498,0,0,0,0
19.58405776666975,24,1,428.5931648457966,0,0,0,0
23.68554585395866,24,1,447.7275499978562,0,0,0,0
33.97262424196106,24,1,572.8287414892272,0,0,0,1
25.41493709406255,24,1,474.91895076241525,0,0,0,0
25.797312534020644,24,1,465.6106346642826,0,0,0,0
31.530361019358146,24,1,535.1846548241114,0,0,0,0
23.510665975215694,24,1,454.8839395361679,0,0,0,0
29.894290253908977,24,1,489.86283898235706,0,0,0,0
25.487444695118484,24,1,496.95308289469443,0,0,0,0
29.24822391353326,24,1,480.85850381839475,0,0,0,0
25.183914165871172,24,1,459.13694127263045,0,0,0,0
19.717211786198735,24,1,446.1450697338095,0,0,0,0
20.876748298546563,24,1,431.3637200715127,0,0,0,0
22.579914381889576,24,1,469.4679271395551,0,0,0,0
13.89789495532437,24,1,366.6917540535759,0,0,0,0
30.742228545983775,24,1,542.5793331580351,0,0,0,0
29.51045655794134,24,1,513.5082826278682,0,0,0,0
30.686572711823647,24,1,493.8204220714308,0,0,0,0
19.488651297720722,24,1,426.62325545931077,0,0,0,0
25.659639833859785,24,1,474.7514812719424,0,0,0,0
28.748833142445925,24,1,483.2979597305757,0,0,0,0
21.121968192811984,24,1,458.2742355441055,0,0,0,0
24.101901392971833,24,1,466.7326761682084,0,0,0,0
28.622455301908637,24,1,491.0614819866782,0,0,0,0
24.218618316474785,24,1,470.5722165225355,0,0,0,0
25.204623743644614,24,1,444.6017230446071,0,0,0,0
23.943078850910155,24,1,459.6502984608447,0,0,0,0
20.466757274228534,24,1,438.87127695792225,0,0,0,0
31.872190465854086,24,1,525.9029256639035,0,0,0,0
37.86376194622237,24,1,560.5424510966985,0,0,0,0
20.809117588342342,24,1,423.0902496613501,0,0,0,0
18.302553167356706,24,1,383.112961913779,0,0,0,0
15.429699647062664,24,1,384.9693627093533,0,0,0,0
24.938507753459714,24,1,486.7280310221834,0,0,0,0
22.709315050791403,24,1,465.2091152772455,0,0,0,0
31.319279695481942,24,1,540.9720584079339,0,0,0,0
28.573658637588498,24,1,490.9293525397784,0,0,0,0
22.330776780925408,24,1,440.14776684372845,0,0,0,0
23.67381229764899,24,1,468.5983168574914,0,0,0,0
18.266071689422827,24,1,407.5511889974658,0,0,0,0
23.564452475688284,24,1,458.03299379798085,0,0,0,0
18.508370301655486,24,1,396.84042461405204,0,0,0,0
21.239217972047083,24,1,451.6248092032919,0,0,0,0
24.689319667653457,24,1,441.4762113203021,0,0,0,0
28.65977751254923,24,1,497.9972904670569,0,0,0,0
24.14371847587533,24,1,451.3630839136416,0,0,0,0
24.812146775102594,24,1,489.444783286671,0,0,0,0
28.489516362695138,24,1,495.1710888936161,0,0,0,0
25.02114929497076,24,1,474.1506988873972,0,0,0,0
23.698454793642814,24,1,415.6671674102592,0,0,0,0
27.360011354596374,24,1,489.63371997127683,0,0,0,0
28.733056823010784,1,2,416.48472221637513,0,0,0,0
24.345370974369366,1,2,352.54009005498483,0,0,0,0
25.42659071282512,1,2,375.7945814631718,0,0,0,0
25.11232946406023,1,2,368.0978301208752,0,0,0,0
28.046194154448763,1,2,372.95285496638746,0,0,0,0
14.321628930106522,1,2,269.9137111769461,0,0,0,0
26.16797540630788,1,2,343.4889376362365,0,0,0,0
24.207311537917718,1,2,327.5520936134054,0,0,0,0
23.304388603649805,1,2,321.3006007887317,0,0,0,0
26.5958725520959,1,2,397.0360468663163,0,0,0,0
31.38928327515257,1,2,427.88393350042827,0,0,0,0
13.07846605607127,1,2,238.34003944772493,0,0,0,0
28.517460741125124,1,2,393.075461409135,0,0,0,0
32.724207312091295,1,2,470.507631481139,0,0,0,0
34.23933497851051,1,2,452.60393548251534,0,0,0,0
29.165788833147175,1,2,361.2336534458887,0,0,0,0
25.168595274505265,1,2,347.9426545275703,0,0,0,0
24.135771625929447,1,2,364.9838015306682,0,0,0,0
28.186623415115363,1,2,382.8035548006712,0,0,0,0
12.395764967136326,1,2,226.95527825111935,0,0,0,1
17.44979394007374,1,2,303.7036724262003,0,0,0,0
29.789969707400097,1,2,376.8128918280092,0,0,0,0
26.037443989260908,1,2,339.0985650732146,0,0,0,0
28.433870352516774,1,2,316.64084931265114,0,0,0,0
30.342747792276498,1,2,403.8108737834846,0,0,0,0
28.094431490115767,1,2,376.8943213349593,0,0,0,0
24.979635814392825,1,2,351.2919297374765,0,0,0,0
22.54219030490535,1,2,317.50882991694016,0,0,0,0
22.694151339826906,1,2,341.4095097196213,0,0,0,0
24.524259384613398,1,2,337.7611501700984,0,0,0,0
15.435743233260853,1,2,226.95527825111935,0,0,0,1
22.72726140628278,1,2,339.06736419680567,0,0,0,0
31.115415335476627,1,2,381.0170007898055,0,0,0,0
16.343993482775375,1,2,271.19898008734884,0,0,0,0
23.86668898138,1,2,335.6548563106763,0,0,0,0
33.62846896407385,1,2,460.10400161550916,0,0,0,0
20.53606242254058,1,2,319.28808906191324,0,0,0,0
26.73780806901776,1,2,369.3392289679939,0,0,0,0
27.174705191839493,1,2,376.23733166826065,0,0,0,0
22.784779894357587,1,2,331.24296062237875,0,0,0,0
26.825845005241604,1,2,356.3645243100218,0,0,0,0
36.846436504057486,1,2,469.80518575220015,0,0,0,0
27.17605764144801,1,2,382.0898860966708,0,0,0,0
19.010167853913693,1,2,265.21850541731055,0,0,0,0
26.14241088859096,1,2,391.49914660050234,0,0,0,0
21.998306704967565,1,2,313.5032175864148,0,0,0,0
28.297256205568058,1,2,367.273524518973,0,0,0,0
24.251820278741036,1,2,340.95852293399446,0,0,0,0
27.499108179869047,1,2,386.92849109662603,0,0,0,0
25.379776339580438,1,2,322.0572433732458,0,0,0,0
24.01539096001555,1,2,321.8704680166762,0,0,0,0
26.692764381429573,1,2,369.0696168271723,0,0,0,0
25.56635205268882,1,2,348.3746447209356,0,0,0,0
26.31251445425917,1,2,344.91038477312964,0,0,0,0
25.43695714460061,1,2,355.2039504409734,0,0,0,0
21.100966621311997,1,2,280.49224427109175,0,0,0,0
27.865639066206,1,2,358.4030199738795,0,0,0,0
21.288068147846328,1,2,300.96616066573944,0,0,0,0
28.84515827721138,1,2,408.51778836495123,0,0,0,0
25.187765383302814,2,2,336.98004381054784,0,0,0,0
18.014409074435044,2,2,322.6709988587731,0,0,0,0
30.22528072615603,2,2,383.5689187992549,0,0,0,0
27.0604173243573,2,2,373.9761129050829,0,0,0,0
23.914205964315716,2,2,351.41501760880465,0,0,0,0
25.07254499631327,2,2,365.74798204487183,0,0,0,0
22.55421912407892,2,2,338.03316323518254,0,0,0,0
19.6205308563787,2,2,343.47480563778987,0,0,0,0
26.066468536864694,2,2,368.27460649020855,0,0,0,0
24.07561621877367,2,2,384.35924921836454,0,0,0,0
23.37965912395515,2,2,343.83522494192556,0,0,0,0
25.542798528882617,2,2,366.2990768296249,0,0,0,0
22.224453860358253,2,2,306.88286682050597,0,0,0,0
32.91058375651784,2,2,421.56141843753613,0,0,0,0
26.97686840592833,2,2,330.22396268134855,0,0,0,0
11.627164359229296,2,2,251.2991980124828,0,0,0,0
22.244071418357333,2,2,334.8469105332774,0,0,0,0
24.31502255278771,2,2,335.6440533598412,0,0,0,0
27.10486472194695,2,2,368.49597847327027,0,0,0,0
31.372142133437908,2,2,440.5580398891038,0,0,0,0
27.12196968930506,2,2,365.2558584790218,0,0,0,0
23.11288299434835,2,2,361.11245499606724,0,0,0,0
23.315524366074307,2,2,335.4885996482561,0,0,0,0
27.7336678410069,2,2,347.66903574921247,0,0,0,0
18.38771021628215,2,2,298.91959385741836,0,0,0,0
21.515292699309516,2,2,328.70916391848283,0,0,0,0
20.74732360626478,2,2,340.90124302597826,0,0,0,0
27.634489618328967,2,2,399.66675329041607,0,0,0,0
24.68438493444376,2,2,332.4915295623109,0,0,0,0
25.758789961243703,2,2,350.7319201780977,0,0,0,0
19.51348736183578,2,2,299.8669467496194,0,0,0,0
30.721465342799696,2,2,437.9135879956698,0,0,0,0
26.05248149460752,2,2,335.01256001841637,0,0,0,0
20.86944004142729,2,2,305.24927001175877,0,0,0,0
17.175986143189725,2,2,285.6306073159726,0,0,0,0
25.516909981060476,2,2,381.8172106247901,0,0,0,0
23.2372687863169,2,2,318.77441976870625,0,0,0,0
22.624373607776985,2,2,325.29150534894086,0,0,0,0
21.3325896666086,2,2,299.6382923588419,0,0,0,0
22.965128168133145,2,2,346.7114404475295,0,0,0,0
17.881586815580384,2,2,264.5227934492893,0,0,0,0
17.51276665697126,2,2,268.285995468755,0,0,0,0
18.732991408524907,2,2,294.63072681600386,0,0,0,0
23.547730418861054,2,2,356.9043777032309,0,0,0,0
16.525132807416938,2,2,270.2856857704331,0,0,0,0
35.741484318934795,2,2,457.6198120441543,0,0,0,0
23.067291920511202,2,2,345.1466140326953,0,0,0,0
33.39873691110765,2,2,417.21738235879195,0,0,0,0
26.849628065021953,2,2,361.4029431584582,0,0,0,0
25.71714468518662,2,2,376.8621716024629,0,0,0,0
27.37629302358656,2,2,381.63603656849546,0,0,0,0
19.464215915987744,2,2,285.1153648446065,0,0,0,0
26.242725525594935,2,2,345.5996734855189,0,0,0,0
30.8920965878186,2,2,410.0163929614076,0,0,0,0
29.834783226724085,2,2,420.20464335362675,0,0,0,0
25.09772922399091,2,2,343.6900837462284,0,0,0,0
19.709267843527943,2,2,307.6119505418393,0,0,0,0
18.774247120199572,2,2,279.91270606057736,0,0,0,0
27.61071272966968,2,2,357.6677648977085,0,0,0,0
24.603119299898438,2,2,341.0654477140779,0,0,0,0
27.860031391502364,3,2,385.3732258673134,0,0,0,0
19.451249360558627,3,2,306.52617818262456,0,0,0,0
24.879354447725134,3,2,362.5894811520911,0,0,0,0
22.748159043716658,3,2,354.44851293867714,0,0,0,0
25.008095156784705,3,2,368.73955047139873,0,0,0,0
22.408736805693987,3,2,325.9194783963794,0,0,0,0
20.95198240039177,3,2,316.106963321321,0,0,0,0
28.22945210137946,3,2,379.5622063025996,0,0,0,0
23.706177940638106,3,2,340.1432286022058,0,0,0,0
26.145373441028514,3,2,382.4453069665602,0,0,0,0
35.321100674262055,3,2,472.565422023162,0,0,0,0
29.971494133438117,3,2,384.7292928950985,0,0,0,0
22.000889883400752,3,2,336.3594797852358,0,0,0,0
23.921064368358902,3,2,320.1520622353268,0,0,0,0
